loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,dti,delinq_2yrs,fico_score,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies,purpose,addr_state,loan_status
18964, 36 months,12.14,631.14,C,C1,Sales,2 years,MORTGAGE,50715,Verified,25.02,0,600,4,7,0,12390,48.7,21,0,0,moving,NY,Fully Paid
5679, 36 months,7.15,175.74,B,B2,Teacher,7 years,MORTGAGE,70161,Not Verified,26.32,0,663,0,10,0,10633,74.4,23,2,0,major_purchase,TX,Fully Paid
10962, 36 months,7.64,341.69,C,C5,Teacher,10+ years,MORTGAGE,49101,Verified,25.09,0,639,4,13,0,4841,86.4,17,2,0,debt_consolidation,WA,Fully Paid
11987, 60 months,12.09,267.19,E,E5,Engineer,1 year,MORTGAGE,38197,Verified,12.46,1,726,2,12,0,6651,31.2,25,0,0,debt_consolidation,NY,Fully Paid
18044, 36 months,6.58,553.69,A,A3,Analyst,2 years,MORTGAGE,33064,Not Verified,24.2,1,716,3,8,0,3027,14.6,24,2,0,moving,NJ,Fully Paid
6378, 36 months,21.01,240.32,C,C2,Developer,5 years,RENT,106235,Verified,8.7,0,638,0,12,0,48204,80.4,21,3,0,moving,CA,Fully Paid
24895, 36 months,8.14,781.73,C,C4,Other,10+ years,MORTGAGE,83428,Source Verified,11.61,0,605,0,11,1,14245,14.6,24,0,0,debt_consolidation,PA,Current
14121, 36 months,7.83,441.39,A,A4,Driver,1 year,MORTGAGE,54392,Verified,18.89,0,716,0,5,0,99922,11.8,21,1,0,credit_card,NY,Fully Paid
5590, 36 months,19.63,206.69,B,B2,Engineer,6 years,RENT,39946,Not Verified,14.91,0,685,0,2,0,19528,61.9,14,1,0,moving,MI,Fully Paid
14620, 36 months,14.93,506.31,E,E4,Other,4 years,RENT,29490,Not Verified,22.34,1,709,0,7,0,7144,39.1,21,2,0,debt_consolidation,NJ,Fully Paid
8610, 36 months,20.12,320.51,F,F3,Other,5 years,RENT,101272,Not Verified,31.77,0,627,2,7,0,12803,26.4,18,4,0,credit_card,CA,Fully Paid
15567, 36 months,22.31,597.01,B,B3,Sales,1 year,OWN,63201,Verified,17.35,0,646,0,8,0,15764,48.7,13,0,0,debt_consolidation,TX,Fully Paid
15074, 60 months,21.24,409.84,B,B1,Teacher,1 year,MORTGAGE,86806,Not Verified,7.51,1,753,5,7,1,40329,62.2,16,0,2,major_purchase,OH,Fully Paid
7629, 60 months,16.47,187.43,B,B1,Teacher,8 years,OWN,48562,Source Verified,11.8,3,752,1,8,0,23571,48.3,21,2,0,car,NY,Fully Paid
14485, 60 months,8.85,299.63,B,B4,Engineer,10+ years,MORTGAGE,65826,Verified,31.7,0,752,0,9,0,12594,48.6,13,1,0,small_business,FL,Current
8420, 36 months,17.4,301.87,A,A3,Analyst,10+ years,MORTGAGE,45074,Source Verified,11.48,1,673,2,5,0,2261,87.0,21,0,0,debt_consolidation,WA,Charged Off
17578, 36 months,8.96,558.65,F,F3,Analyst,5 years,MORTGAGE,60544,Source Verified,30.62,0,658,4,11,0,2543,75.2,16,1,0,home_improvement,NY,Fully Paid
17770, 36 months,24.83,704.94,F,F3,Other,1 year,MORTGAGE,26636,Source Verified,14.16,0,691,0,9,0,17916,23.8,21,0,0,debt_consolidation,CA,Fully Paid
9163, 36 months,23.64,357.76,G,G3,Developer,4 years,MORTGAGE,30746,Source Verified,16.9,1,726,0,13,0,6357,46.4,19,5,0,home_improvement,AZ,Late (31-120 days)
9806, 36 months,24.77,388.69,D,D4,Sales,4 years,MORTGAGE,86137,Verified,19.57,1,754,2,9,1,30059,40.3,14,1,0,debt_consolidation,NJ,Fully Paid
16840, 60 months,6.2,327.13,D,D1,Driver,1 year,MORTGAGE,39280,Not Verified,13.2,0,663,2,12,0,5826,17.6,16,0,0,credit_card,MI,Fully Paid
18222, 60 months,18.88,471.49,A,A1,Analyst,10+ years,MORTGAGE,79428,Verified,14.32,0,695,3,13,1,10038,61.3,18,1,0,credit_card,OH,Charged Off
20840, 36 months,24.68,825.07,B,B3,Manager,2 years,MORTGAGE,72215,Verified,14.64,4,670,1,10,3,7774,53.3,28,1,0,vacation,TX,Charged Off
9685, 36 months,16.11,341.02,B,B1,Teacher,2 years,RENT,99956,Source Verified,19.54,0,678,0,13,2,1109,45.4,17,0,0,medical,TX,Late (31-120 days)
21011, 36 months,12.01,697.97,D,D1,Nurse,< 1 year,OTHER,72872,Not Verified,31.64,0,776,0,12,0,22240,65.3,19,1,0,credit_card,IL,Current
15415, 36 months,13.24,521.18,E,E5,Sales,5 years,MORTGAGE,64094,Not Verified,27.88,1,735,1,6,0,100000,41.8,20,2,0,credit_card,VA,Fully Paid
7296, 60 months,16.69,180.11,A,A3,Sales,5 years,RENT,81543,Verified,5.7,0,684,3,8,0,1106,60.1,15,1,1,debt_consolidation,NC,Fully Paid
8206, 36 months,24.25,323.02,G,G3,Nurse,3 years,OWN,169013,Not Verified,22.88,1,665,1,9,0,15111,54.2,18,2,0,credit_card,CA,Fully Paid
6701, 36 months,15.09,232.59,C,C3,Analyst,10+ years,MORTGAGE,32505,Verified,8.77,1,600,2,11,1,9328,14.1,21,1,0,credit_card,CA,Charged Off
20992, 36 months,9.72,674.6,E,E4,Other,< 1 year,OWN,60569,Not Verified,34.14,1,656,1,7,0,21946,45.6,23,0,0,car,AZ,Default
12435, 60 months,6.54,243.54,C,C5,Manager,4 years,RENT,74619,Verified,13.74,0,735,0,9,0,20278,51.6,14,0,0,car,CA,Fully Paid
10842, 36 months,5.53,327.53,D,D2,Teacher,2 years,RENT,54858,Not Verified,14.15,0,783,1,9,0,3594,79.7,29,0,0,home_improvement,NY,Fully Paid
22517, 36 months,12.31,751.22,C,C1,Developer,5 years,OTHER,71723,Verified,32.52,1,679,0,12,0,9699,43.3,24,2,0,debt_consolidation,FL,Fully Paid
8177, 36 months,19.6,302.22,B,B4,Teacher,3 years,MORTGAGE,74186,Verified,6.98,0,692,2,10,0,1332,57.5,21,0,0,debt_consolidation,NY,Fully Paid
15862, 36 months,19.26,583.53,B,B5,Manager,6 years,OTHER,70953,Not Verified,21.31,1,717,1,8,0,1576,82.1,14,2,0,major_purchase,WA,Fully Paid
17956, 36 months,24.5,709.19,D,D1,Manager,8 years,RENT,66055,Source Verified,24.56,0,729,1,9,0,2840,33.6,23,0,1,major_purchase,MI,Fully Paid
14952, 36 months,6.48,458.13,A,A1,Manager,5 years,RENT,71725,Source Verified,27.81,0,667,1,4,0,22478,36.0,21,0,0,home_improvement,FL,Current
10919, 36 months,6.34,333.86,F,F1,Sales,3 years,OWN,25189,Not Verified,30.2,0,698,5,7,0,4077,41.9,24,2,0,small_business,TX,Charged Off
14344, 60 months,21.13,389.1,D,D4,Nurse,5 years,MORTGAGE,77163,Not Verified,28.55,2,746,0,11,0,11353,44.9,25,1,0,debt_consolidation,CA,Fully Paid
16044, 36 months,11.58,529.68,B,B2,Engineer,1 year,MORTGAGE,46130,Not Verified,16.82,0,800,0,7,0,5485,66.7,23,0,0,credit_card,FL,Current
9406, 60 months,24.45,273.05,B,B2,Developer,8 years,RENT,44633,Verified,21.85,1,607,0,9,0,12520,59.4,31,2,0,debt_consolidation,CA,Fully Paid
28057, 36 months,19.2,1031.3,G,G4,Driver,1 year,MORTGAGE,71334,Source Verified,8.92,0,757,2,10,1,4125,27.7,18,1,0,debt_consolidation,FL,Current
14993, 60 months,19.16,390.25,E,E4,Nurse,3 years,MORTGAGE,124165,Not Verified,10.07,1,688,0,15,2,18685,79.4,22,0,0,major_purchase,VA,Fully Paid
12028, 36 months,16.52,425.96,A,A5,Nurse,3 years,MORTGAGE,58432,Not Verified,31.36,0,709,0,11,0,16597,15.5,24,0,0,other,GA,Fully Paid
15060, 36 months,9.47,482.21,C,C1,Sales,4 years,MORTGAGE,149533,Verified,25.78,4,647,4,13,0,9898,85.6,21,1,0,debt_consolidation,NY,Fully Paid
15328, 60 months,9.82,324.32,D,D3,Analyst,6 years,RENT,92550,Verified,32.7,0,653,4,9,2,27143,37.9,22,1,0,credit_card,VA,Charged Off
13211, 36 months,24.63,522.69,A,A2,Analyst,7 years,MORTGAGE,51026,Source Verified,9.64,0,697,3,5,0,8087,17.7,24,2,0,debt_consolidation,GA,Current
13857, 36 months,20.66,519.65,B,B1,Engineer,4 years,RENT,63978,Source Verified,10.29,0,731,3,10,0,5865,62.0,21,2,0,major_purchase,VA,Fully Paid
15421, 36 months,17.42,553.03,A,A5,Engineer,5 years,MORTGAGE,49701,Not Verified,32.65,0,691,5,7,0,20830,75.3,21,2,1,home_improvement,NC,Charged Off
9205, 36 months,7.71,287.22,B,B5,Teacher,10+ years,RENT,35560,Verified,24.2,1,716,0,13,0,3351,28.0,21,2,0,home_improvement,GA,Fully Paid
9293, 36 months,11.88,308.13,C,C4,Developer,2 years,RENT,57810,Source Verified,13.93,0,779,2,8,0,7216,32.7,22,0,0,moving,CA,Fully Paid
25940, 36 months,7.52,807.13,D,D5,Teacher,7 years,OWN,64147,Not Verified,11.56,0,614,0,8,0,34088,83.8,12,0,0,home_improvement,IL,Current
16430, 36 months,7.12,508.21,D,D1,Other,6 years,OTHER,52504,Source Verified,33.88,0,661,0,10,0,5946,54.3,22,5,0,medical,TX,Fully Paid
22265, 36 months,22.47,855.73,B,B3,Other,9 years,RENT,33988,Verified,34.68,0,772,0,6,0,6816,14.1,24,0,0,debt_consolidation,PA,Current
6697, 36 months,9.25,213.74,D,D3,Driver,6 years,MORTGAGE,59828,Not Verified,17.47,2,716,3,9,0,5366,56.9,20,0,1,home_improvement,MA,Fully Paid
9622, 60 months,8.67,198.2,A,A1,Other,7 years,RENT,39684,Not Verified,5.18,0,770,3,4,0,2359,71.8,18,2,0,home_improvement,MI,Fully Paid
11065, 60 months,12.6,249.5,E,E3,Sales,1 year,MORTGAGE,59376,Verified,26.39,0,638,3,7,0,11519,68.3,18,1,0,credit_card,FL,Fully Paid
23875, 60 months,5.83,459.69,B,B3,Sales,1 year,RENT,37733,Not Verified,5.18,0,600,2,7,0,10718,43.8,16,0,0,major_purchase,IL,Current
18139, 60 months,8.21,369.62,C,C1,Sales,6 years,MORTGAGE,112613,Not Verified,19.71,0,642,2,10,0,1270,63.9,18,0,0,major_purchase,FL,Current
19577, 36 months,12.58,655.67,B,B2,Analyst,5 years,MORTGAGE,58765,Source Verified,22.98,1,716,0,12,0,6437,55.7,18,2,0,debt_consolidation,NY,Fully Paid
7311, 36 months,10.64,238.11,B,B1,Nurse,5 years,OTHER,92270,Not Verified,6.17,0,704,3,12,1,5449,79.6,17,0,0,debt_consolidation,NJ,Fully Paid
3907, 36 months,14.75,134.96,B,B4,Analyst,1 year,RENT,84156,Verified,17.55,3,693,4,12,2,4695,85.8,8,2,1,debt_consolidation,VA,Charged Off
14606, 36 months,24.37,575.88,C,C1,Nurse,4 years,RENT,60145,Source Verified,11.93,0,671,0,10,1,16956,49.6,25,0,0,credit_card,PA,Current
8838, 60 months,7.82,178.44,A,A2,Manager,7 years,OWN,68888,Source Verified,34.3,0,705,1,11,0,17659,76.2,16,1,0,debt_consolidation,PA,Charged Off
18645, 36 months,18.97,683.17,C,C5,Sales,1 year,MORTGAGE,52816,Verified,25.21,0,676,1,7,2,12933,11.0,18,3,0,debt_consolidation,GA,Fully Paid
6821, 36 months,12.84,229.3,A,A1,Manager,10+ years,MORTGAGE,61004,Source Verified,16.89,0,614,0,12,0,18892,76.3,20,0,0,debt_consolidation,TX,Current
13044, 36 months,22.63,502.42,C,C3,Manager,2 years,OTHER,110823,Source Verified,29.05,0,736,5,10,0,2070,35.4,21,1,0,debt_consolidation,TX,Fully Paid
16527, 36 months,12.55,553.28,C,C2,Nurse,5 years,MORTGAGE,55006,Source Verified,30.81,1,652,0,7,0,53390,24.7,27,1,0,debt_consolidation,AZ,Current
14165, 36 months,9.45,453.42,B,B5,Sales,1 year,MORTGAGE,50901,Not Verified,19.33,0,751,0,10,1,1413,69.6,16,1,0,debt_consolidation,AZ,Fully Paid
21144, 36 months,13.39,716.4,B,B2,Manager,10+ years,MORTGAGE,67440,Not Verified,27.6,1,629,0,12,0,1698,54.9,17,1,0,credit_card,CA,Fully Paid
40000, 36 months,5.36,1205.31,A,A3,Other,1 year,RENT,28755,Not Verified,33.26,0,734,0,13,0,10882,13.3,21,3,0,debt_consolidation,FL,Fully Paid
7759, 36 months,16.95,276.44,C,C1,Nurse,3 years,OWN,40174,Source Verified,27.15,0,661,1,11,2,10567,18.8,21,1,0,medical,CA,Fully Paid
22406, 36 months,16.84,797.05,C,C5,Other,7 years,MORTGAGE,35768,Verified,5.58,1,743,0,13,0,3967,29.4,18,3,0,debt_consolidation,AZ,Fully Paid
38802, 60 months,8.21,790.67,G,G4,Teacher,6 years,MORTGAGE,110373,Verified,7.38,0,675,2,13,0,20725,24.6,13,0,0,car,FL,Fully Paid
11195, 36 months,15.52,390.94,B,B4,Developer,10+ years,RENT,47131,Not Verified,18.57,0,782,0,10,0,6329,32.2,20,0,0,debt_consolidation,NJ,Current
8246, 60 months,10.13,175.73,A,A1,Sales,1 year,MORTGAGE,29673,Source Verified,29.9,0,651,1,9,0,13039,80.0,29,0,0,credit_card,MI,Fully Paid
3767, 60 months,22.91,106.0,E,E2,Analyst,2 years,MORTGAGE,43774,Source Verified,23.27,0,710,0,12,0,20439,55.2,19,3,0,small_business,TX,Fully Paid
16742, 36 months,6.67,514.42,F,F5,Engineer,7 years,RENT,60741,Not Verified,28.97,0,727,1,12,0,34580,43.8,18,0,1,credit_card,PA,Current
13641, 36 months,14.27,468.01,B,B1,Nurse,9 years,MORTGAGE,68308,Not Verified,31.24,0,708,2,11,0,3449,72.6,20,1,0,credit_card,IL,Fully Paid
12526, 36 months,13.08,422.53,B,B1,Analyst,1 year,RENT,20205,Verified,24.9,0,705,2,13,1,9327,29.6,22,0,0,home_improvement,PA,Charged Off
17164, 36 months,6.12,523.1,E,E4,Engineer,< 1 year,RENT,61539,Verified,30.77,0,628,0,5,0,100000,56.4,22,4,0,debt_consolidation,AZ,Fully Paid
7957, 60 months,14.83,188.59,F,F1,Developer,7 years,RENT,30861,Not Verified,7.07,0,694,3,10,0,16391,87.2,24,4,0,debt_consolidation,NY,Fully Paid
10338, 36 months,15.2,359.38,G,G2,Teacher,8 years,OWN,176715,Verified,30.13,0,728,0,8,0,12288,55.7,23,0,0,credit_card,FL,Fully Paid
15353, 36 months,22.44,589.84,C,C3,Engineer,< 1 year,MORTGAGE,33692,Source Verified,15.69,1,733,1,17,0,6845,63.1,20,2,0,debt_consolidation,CA,Current
7718, 60 months,5.67,148.03,B,B5,Driver,10+ years,RENT,76650,Source Verified,29.34,0,682,0,13,0,4180,79.0,19,3,0,credit_card,PA,Late (31-120 days)
10431, 60 months,23.9,299.47,B,B3,Developer,1 year,RENT,111642,Verified,19.49,0,773,1,16,0,3313,21.9,19,0,0,debt_consolidation,NJ,Fully Paid
16620, 36 months,12.14,553.13,B,B3,Analyst,8 years,RENT,44447,Verified,32.33,0,722,3,16,0,7222,49.4,12,5,0,debt_consolidation,OH,Charged Off
34497, 36 months,15.97,1212.3,C,C5,Other,4 years,MORTGAGE,46459,Verified,22.97,1,667,2,10,0,13440,72.9,15,2,0,home_improvement,FL,Current
19105, 60 months,11.68,421.9,C,C4,Other,8 years,RENT,39754,Verified,26.12,0,699,1,7,0,4440,63.6,16,2,0,debt_consolidation,TX,Fully Paid
4158, 36 months,13.98,142.07,G,G2,Engineer,4 years,MORTGAGE,18054,Source Verified,17.49,0,716,0,10,0,9181,40.7,15,1,0,credit_card,AZ,Fully Paid
23412, 36 months,14.08,801.08,B,B3,Analyst,7 years,MORTGAGE,118447,Source Verified,23.0,0,734,2,17,0,5183,74.3,25,0,0,credit_card,VA,Fully Paid
28109, 60 months,5.13,532.13,C,C2,Analyst,9 years,MORTGAGE,49120,Verified,11.01,0,766,3,6,0,4880,24.9,28,5,0,moving,PA,Fully Paid
12851, 36 months,24.05,504.52,A,A5,Engineer,< 1 year,MORTGAGE,73101,Verified,13.31,2,718,1,8,0,12755,37.5,23,1,2,major_purchase,NY,Fully Paid
18095, 36 months,21.84,689.56,A,A1,Manager,3 years,RENT,64860,Not Verified,27.4,0,728,0,12,0,7363,77.3,19,5,0,moving,TX,Fully Paid
7852, 36 months,23.85,307.44,D,D2,Teacher,2 years,MORTGAGE,43152,Not Verified,15.1,0,730,2,13,0,9912,59.9,20,5,2,debt_consolidation,CA,Fully Paid
14948, 36 months,17.55,537.04,B,B4,Engineer,7 years,MORTGAGE,100315,Not Verified,8.78,0,651,0,7,0,7759,77.6,20,0,0,home_improvement,WA,Late (31-120 days)
11788, 36 months,21.33,446.11,C,C2,Other,1 year,MORTGAGE,38350,Not Verified,34.47,2,850,0,13,0,4260,76.2,16,5,0,debt_consolidation,TX,Fully Paid
11994, 36 months,15.73,420.08,E,E4,Analyst,7 years,MORTGAGE,41365,Verified,34.21,0,788,0,8,0,27237,18.0,21,1,0,credit_card,TX,Current
13588, 36 months,6.6,417.08,A,A3,Manager,6 years,MORTGAGE,47509,Source Verified,12.32,0,734,4,7,0,10804,83.1,21,4,0,debt_consolidation,IL,Fully Paid
22392, 36 months,20.76,840.86,C,C4,Developer,< 1 year,MORTGAGE,116615,Not Verified,28.04,0,784,0,4,0,9456,56.2,21,0,0,debt_consolidation,NY,Current
30709, 36 months,23.82,1201.9,D,D3,Nurse,< 1 year,RENT,39469,Verified,15.17,1,734,0,10,1,27003,63.2,21,1,2,home_improvement,PA,Fully Paid
21713, 36 months,15.7,760.15,B,B1,Driver,7 years,MORTGAGE,82077,Verified,6.38,0,600,0,10,2,1903,11.3,17,0,0,debt_consolidation,AZ,Charged Off
7670, 36 months,17.21,274.26,A,A3,Developer,< 1 year,OTHER,82953,Source Verified,25.37,0,676,0,11,0,3000,85.5,21,0,0,credit_card,CA,Default
32286, 60 months,23.92,927.3,D,D4,Sales,5 years,RENT,87642,Source Verified,17.88,3,760,0,15,1,6294,62.5,12,0,0,debt_consolidation,VA,Current
20631, 36 months,12.23,687.51,C,C4,Analyst,4 years,MORTGAGE,44498,Verified,26.25,0,731,3,11,1,7593,69.1,22,2,0,debt_consolidation,NY,Fully Paid
10788, 36 months,19.54,398.4,C,C2,Engineer,1 year,RENT,69071,Not Verified,32.74,0,748,0,10,0,4102,14.5,26,1,0,debt_consolidation,CA,Fully Paid
21526, 36 months,17.9,777.14,B,B5,Driver,7 years,RENT,62201,Verified,18.08,4,718,1,6,0,43954,26.1,21,0,0,home_improvement,AZ,Fully Paid
10443, 36 months,15.28,363.44,A,A4,Nurse,7 years,MORTGAGE,111827,Not Verified,24.4,1,753,1,7,0,7014,86.3,17,1,0,medical,IL,Current
13141, 36 months,9.29,419.66,B,B2,Analyst,2 years,MORTGAGE,96502,Source Verified,25.77,0,621,3,9,0,20019,16.5,22,2,0,debt_consolidation,CA,Fully Paid
10586, 36 months,20.04,393.63,E,E3,Engineer,8 years,RENT,76516,Verified,15.93,0,762,0,14,1,3773,24.0,23,2,0,debt_consolidation,NC,Current
20013, 60 months,17.75,505.48,D,D1,Teacher,4 years,OWN,70165,Verified,12.33,0,665,0,13,1,11902,24.9,21,0,0,moving,CA,Fully Paid
20412, 36 months,23.72,797.82,A,A1,Sales,7 years,OWN,72376,Not Verified,14.7,0,736,2,13,0,11656,75.5,18,0,0,vacation,TX,Fully Paid
5344, 36 months,6.07,162.74,D,D2,Analyst,10+ years,RENT,33272,Not Verified,9.23,0,680,0,8,0,2539,32.1,20,1,0,major_purchase,NJ,Fully Paid
40000, 36 months,19.25,1471.3,D,D2,Sales,1 year,OTHER,60966,Source Verified,23.54,0,839,3,13,0,20323,29.9,26,2,0,home_improvement,OH,Fully Paid
5666, 60 months,14.47,133.22,B,B1,Nurse,9 years,MORTGAGE,167136,Verified,5.62,0,736,1,8,0,44077,40.9,11,2,0,debt_consolidation,PA,Fully Paid
3052, 60 months,14.75,72.21,D,D4,Sales,< 1 year,RENT,125433,Verified,22.63,0,716,5,14,0,9882,41.5,18,1,0,debt_consolidation,IL,Fully Paid
16383, 36 months,15.24,569.85,A,A5,Developer,8 years,MORTGAGE,29047,Verified,32.93,0,701,5,9,0,17394,56.6,19,0,0,major_purchase,AZ,Fully Paid
14311, 36 months,16.85,509.16,D,D4,Manager,2 years,RENT,106265,Source Verified,16.91,0,717,0,6,0,14557,42.7,19,1,0,car,TX,Current
21058, 36 months,15.35,733.6,A,A5,Analyst,4 years,RENT,109544,Source Verified,8.82,0,755,1,11,0,8611,21.4,17,1,0,home_improvement,CA,Current
12463, 60 months,6.22,242.22,E,E5,Teacher,4 years,RENT,67477,Not Verified,29.79,5,638,2,4,0,2094,80.6,18,0,0,credit_card,FL,Default
15394, 36 months,14.94,533.19,G,G4,Manager,1 year,MORTGAGE,36960,Not Verified,26.8,0,672,1,10,0,100000,84.5,17,4,0,major_purchase,NY,Current
4386, 60 months,11.8,97.12,A,A2,Driver,2 years,MORTGAGE,105210,Not Verified,10.02,2,688,2,9,0,700,11.6,18,0,0,debt_consolidation,TX,Fully Paid
11281, 36 months,6.41,345.29,C,C1,Sales,5 years,RENT,29445,Not Verified,31.76,3,736,2,11,0,2826,55.8,22,3,0,debt_consolidation,GA,Fully Paid
14309, 36 months,24.74,566.96,E,E5,Sales,3 years,MORTGAGE,22866,Verified,29.47,1,702,4,12,0,2444,23.8,22,0,0,debt_consolidation,NJ,Fully Paid
18378, 36 months,19.54,678.69,B,B2,Teacher,< 1 year,MORTGAGE,87886,Not Verified,33.85,0,657,0,17,0,5423,78.8,20,2,0,major_purchase,WA,Fully Paid
13571, 36 months,9.73,436.18,B,B3,Engineer,7 years,RENT,46657,Source Verified,17.31,0,694,3,11,0,16713,61.2,19,2,0,debt_consolidation,NY,Fully Paid
3134, 36 months,9.67,100.64,F,F2,Driver,9 years,RENT,61065,Verified,13.73,0,688,0,11,0,11521,35.0,17,1,0,debt_consolidation,MA,Current
2692, 60 months,22.61,75.29,B,B1,Analyst,9 years,MORTGAGE,62031,Not Verified,19.12,0,705,0,11,2,5201,79.8,22,0,0,debt_consolidation,WA,Fully Paid
14197, 36 months,17.46,509.42,B,B3,Sales,< 1 year,RENT,89456,Not Verified,23.34,2,726,4,10,1,13541,63.6,15,0,0,debt_consolidation,AZ,Fully Paid
13382, 36 months,11.84,443.45,F,F1,Other,4 years,MORTGAGE,48540,Verified,9.08,2,749,0,11,2,17049,21.3,22,0,0,debt_consolidation,NY,Late (31-120 days)
12355, 36 months,15.19,429.44,B,B2,Nurse,4 years,MORTGAGE,83102,Source Verified,32.98,0,735,1,17,0,12321,69.1,20,1,0,home_improvement,NJ,Fully Paid
18600, 36 months,6.77,572.36,E,E1,Nurse,7 years,RENT,49156,Source Verified,15.82,0,697,1,9,0,3053,19.7,27,0,0,medical,TX,Fully Paid
9092, 36 months,5.43,274.25,E,E4,Driver,7 years,MORTGAGE,50136,Not Verified,21.14,1,683,2,8,0,40031,86.4,20,2,0,debt_consolidation,CA,Charged Off
13982, 60 months,6.03,270.51,C,C3,Other,< 1 year,MORTGAGE,48142,Not Verified,32.35,0,727,5,10,3,7741,38.4,21,1,0,debt_consolidation,NY,Default
12737, 36 months,16.27,449.49,D,D2,Engineer,6 years,RENT,40750,Source Verified,10.73,0,731,2,11,0,13857,37.9,16,2,0,home_improvement,IL,Fully Paid
12437, 36 months,18.63,453.57,C,C4,Driver,2 years,MORTGAGE,43327,Not Verified,31.13,0,727,1,13,0,5517,57.3,19,1,0,debt_consolidation,CA,Fully Paid
13530, 60 months,21.08,366.64,G,G1,Engineer,< 1 year,MORTGAGE,117140,Verified,34.44,0,683,4,20,0,34347,54.7,23,0,0,debt_consolidation,CA,Charged Off
10642, 60 months,11.54,234.26,B,B4,Manager,3 years,RENT,49508,Source Verified,24.29,0,743,1,14,0,3943,86.2,15,1,0,credit_card,NY,Fully Paid
16434, 60 months,24.35,476.12,C,C5,Developer,4 years,MORTGAGE,90400,Not Verified,5.37,1,602,1,13,3,15630,18.6,19,3,0,debt_consolidation,CA,Fully Paid
12741, 36 months,21.73,484.81,C,C2,Teacher,8 years,MORTGAGE,114207,Source Verified,28.78,2,775,3,16,0,41245,55.2,24,0,0,debt_consolidation,NY,Fully Paid
6078, 36 months,22.39,233.35,A,A5,Engineer,4 years,RENT,51528,Not Verified,25.61,0,753,5,9,0,46025,33.1,19,5,0,debt_consolidation,TX,Current
30371, 36 months,19.1,1114.82,C,C1,Driver,9 years,RENT,54580,Not Verified,23.03,1,673,1,8,0,1394,38.1,15,0,0,vacation,FL,Fully Paid
35092, 36 months,6.57,1076.65,C,C5,Developer,9 years,MORTGAGE,33743,Verified,19.95,0,690,0,8,1,4124,30.2,21,2,0,major_purchase,TX,Default
14893, 36 months,21.82,567.38,D,D1,Other,9 years,MORTGAGE,43604,Source Verified,18.68,1,672,1,10,2,3615,77.2,16,0,0,medical,NY,Current
22017, 60 months,5.54,420.96,C,C2,Developer,10+ years,RENT,66327,Verified,8.06,0,621,0,6,0,7519,71.1,19,0,1,medical,TX,Charged Off
16156, 36 months,12.1,537.38,F,F1,Other,5 years,OWN,63766,Not Verified,24.9,0,600,3,11,0,13419,57.4,20,0,0,credit_card,TX,Current
11294, 60 months,7.33,225.4,C,C4,Sales,6 years,OWN,48436,Source Verified,34.02,0,786,0,9,0,9234,41.6,21,0,0,other,FL,Current
13565, 36 months,23.05,525.45,B,B1,Driver,< 1 year,OWN,139068,Not Verified,6.18,1,758,0,11,0,6570,21.9,22,0,0,debt_consolidation,NY,Fully Paid
16604, 36 months,20.27,619.35,C,C2,Sales,6 years,OWN,25083,Not Verified,18.66,0,654,2,7,0,13007,52.3,15,1,0,debt_consolidation,GA,Late (31-120 days)
14744, 60 months,16.03,358.78,A,A1,Analyst,6 years,OWN,42490,Verified,23.73,0,664,1,9,1,3989,78.6,17,1,0,credit_card,MI,Fully Paid
6864, 60 months,22.99,193.46,A,A5,Sales,< 1 year,OWN,65522,Source Verified,18.24,2,605,4,5,0,4321,60.3,18,1,0,home_improvement,CA,Fully Paid
8477, 60 months,17.92,214.89,D,D4,Other,2 years,RENT,71246,Not Verified,34.67,1,646,4,11,0,8698,70.1,27,1,0,debt_consolidation,PA,Fully Paid
14786, 36 months,23.96,579.79,D,D4,Nurse,1 year,RENT,44086,Source Verified,6.68,0,634,1,11,0,1936,87.2,26,0,0,home_improvement,WA,Fully Paid
10267, 36 months,9.5,328.88,D,D3,Manager,2 years,RENT,64278,Verified,32.95,0,741,2,5,0,2328,63.6,19,1,0,debt_consolidation,NC,Current
19023, 60 months,20.13,505.37,B,B5,Engineer,3 years,MORTGAGE,66619,Not Verified,34.91,2,753,5,16,0,18765,84.7,22,0,0,debt_consolidation,TX,Current
8829, 60 months,15.02,210.13,B,B2,Developer,7 years,MORTGAGE,57180,Verified,31.73,0,738,0,14,0,6058,32.5,12,1,0,debt_consolidation,TX,Fully Paid
15430, 36 months,14.29,529.54,A,A3,Developer,< 1 year,MORTGAGE,90226,Source Verified,34.56,2,631,1,8,3,2521,15.8,26,1,0,home_improvement,CA,Fully Paid
24102, 60 months,23.88,691.69,A,A4,Engineer,3 years,RENT,52344,Not Verified,9.04,0,683,0,10,3,5378,17.5,21,1,0,debt_consolidation,WA,Fully Paid
11628, 36 months,10.13,375.91,B,B5,Sales,7 years,MORTGAGE,84869,Source Verified,30.81,2,672,1,15,1,13705,23.1,14,1,0,car,NY,Current
16262, 36 months,12.33,542.7,B,B2,Teacher,1 year,MORTGAGE,35806,Not Verified,10.13,0,725,1,4,1,4594,25.8,32,2,0,small_business,NY,Fully Paid
